case_id,case_type,complexity_score,evidence_count,witness_count,lawyer_count,adjournment_history,judge_id,court_id,filing_date,priority_level,estimated_duration,adjourned_today
C4130,civil,4,31,3,2,0,J12,CR1,2022,high,62,no
C4131,civil,9,66,3,1,6,J19,CR1,2021,low,156,yes
C4132,civil,3,17,1,2,1,J11,CR9,2022,low,43,no
C4133,commercial,9,77,4,4,4,J17,CR10,2019,high,154,no
C4134,civil,10,72,7,1,4,J13,CR10,2021,high,175,yes
C4135,commercial,9,69,2,4,5,J5,CR7,2022,low,146,no
C4136,commercial,5,40,2,3,7,J3,CR2,2018,low,112,no
C4137,civil,7,53,3,2,1,J19,CR9,2020,high,103,no
C4138,commercial,7,53,2,2,0,J18,CR7,2019,high,92,no
C4139,civil,9,74,7,1,5,J17,CR1,2021,low,174,yes
C4140,commercial,1,7,0,4,0,J17,CR9,2023,medium,30,no
C4141,criminal,9,70,4,1,0,J7,CR10,2018,high,127,yes
C4142,civil,9,69,6,1,6,J11,CR4,2018,low,172,no
C4143,criminal,6,48,2,1,4,J8,CR8,2021,medium,106,yes
C4144,civil,8,49,2,1,2,J8,CR8,2023,low,110,no
C4145,criminal,8,70,3,3,0,J12,CR2,2022,medium,114,yes
C4146,commercial,3,22,4,2,1,J3,CR6,2018,medium,61,no
C4147,commercial,4,32,1,3,2,J8,CR8,2020,high,65,no
C4148,civil,4,29,2,2,0,J19,CR3,2021,medium,56,no
C4149,civil,4,29,0,1,0,J14,CR10,2023,medium,46,no
C4150,commercial,9,69,1,4,4,J9,CR5,2018,medium,135,yes
C4151,civil,3,14,3,1,0,J3,CR7,2018,low,46,no
C4152,civil,5,39,1,1,2,J19,CR8,2018,low,76,no
C4153,civil,7,57,0,1,4,J6,CR8,2021,low,108,yes
C4154,civil,4,20,1,2,0,J14,CR5,2023,low,47,no
C4155,commercial,5,42,3,2,3,J16,CR2,2023,medium,94,yes
C4156,civil,8,74,6,2,3,J14,CR1,2023,low,149,no
C4157,civil,4,35,3,1,0,J5,CR9,2021,low,64,no
C4158,criminal,2,17,1,1,0,J14,CR6,2022,medium,30,no
C4159,commercial,2,12,2,2,0,J18,CR4,2019,high,32,no
C4160,civil,3,21,0,2,0,J11,CR6,2019,low,34,no
C4161,commercial,4,39,2,3,0,J4,CR1,2021,low,61,yes
C4162,criminal,2,13,0,3,0,J15,CR7,2018,low,30,no
C4163,commercial,4,31,0,4,0,J14,CR5,2023,low,47,no
C4164,commercial,7,65,5,3,0,J5,CR3,2018,low,113,no
C4165,commercial,5,32,2,2,5,J17,CR2,2020,medium,96,yes
C4166,civil,4,29,2,2,0,J19,CR10,2020,medium,56,no
C4167,commercial,8,63,4,4,4,J15,CR7,2020,medium,139,yes
C4168,civil,2,18,0,1,1,J17,CR10,2023,low,31,no
C4169,civil,5,43,2,2,0,J8,CR5,2020,medium,71,no
C4170,civil,5,43,3,1,0,J19,CR9,2021,high,76,no
C4171,commercial,7,55,3,4,1,J17,CR7,2020,medium,104,yes
C4172,criminal,1,17,0,3,0,J11,CR3,2022,high,30,no
C4173,civil,10,78,6,2,6,J7,CR7,2021,low,185,yes
C4174,commercial,7,40,4,4,7,J20,CR6,2019,low,138,yes
C4175,criminal,4,29,2,1,4,J6,CR2,2022,medium,80,yes
C4176,criminal,7,53,6,2,3,J15,CR4,2022,high,130,no
C4177,criminal,7,56,3,3,6,J9,CR10,2018,medium,135,no
C4178,civil,3,14,1,1,0,J9,CR3,2022,medium,36,yes
C4179,commercial,6,42,2,4,0,J17,CR3,2022,medium,79,yes
C4180,civil,5,36,4,1,1,J18,CR9,2023,medium,84,no
C4181,civil,6,46,2,1,4,J16,CR1,2022,medium,105,yes
C4182,criminal,1,8,1,1,2,J19,CR7,2023,medium,30,no
C4183,commercial,1,15,3,4,1,J5,CR8,2019,medium,36,no
C4184,civil,7,62,5,2,1,J4,CR8,2022,high,118,no
C4185,criminal,10,83,6,2,5,J9,CR2,2018,low,181,no
C4186,criminal,3,29,1,2,5,J4,CR6,2021,low,73,no
C4187,commercial,5,32,0,2,0,J8,CR2,2020,medium,56,no
C4188,commercial,3,15,0,4,0,J11,CR5,2023,medium,31,no
C4189,commercial,6,49,4,3,2,J17,CR2,2022,medium,104,no
C4190,criminal,2,15,2,3,1,J2,CR7,2021,high,39,yes
C4191,commercial,9,76,4,4,3,J17,CR6,2018,medium,148,yes
C4192,commercial,2,14,3,4,2,J2,CR1,2018,medium,50,no
C4193,commercial,10,80,7,4,6,J13,CR4,2023,low,191,yes
C4194,criminal,3,31,1,1,1,J16,CR3,2022,medium,50,no
C4195,civil,1,14,0,1,0,J16,CR5,2022,low,30,no
C4196,commercial,1,4,0,2,3,J3,CR9,2019,low,30,no
C4197,commercial,10,84,4,3,4,J7,CR1,2018,low,166,yes
C4198,criminal,4,31,0,3,3,J18,CR10,2022,low,65,yes
C4199,civil,4,27,0,2,2,J2,CR7,2023,medium,57,no
C4200,commercial,7,55,3,3,5,J13,CR10,2022,low,128,yes
C4201,criminal,3,20,2,3,0,J16,CR9,2019,low,44,no
C4202,civil,2,15,0,1,3,J10,CR4,2018,high,41,no
C4203,commercial,7,55,4,3,8,J16,CR8,2021,low,151,no
C4204,criminal,1,12,0,1,2,J20,CR6,2019,low,30,no
C4205,criminal,6,47,3,3,2,J4,CR4,2019,medium,98,yes
C4206,criminal,3,19,3,2,0,J14,CR8,2020,low,48,no
C4207,commercial,9,73,4,3,9,J14,CR2,2022,high,182,yes
C4208,criminal,8,62,1,3,4,J4,CR6,2023,medium,124,no
C4209,commercial,8,63,5,4,5,J5,CR8,2018,low,150,no
C4210,criminal,4,23,0,1,0,J20,CR7,2020,low,43,no
C4211,civil,3,17,0,1,0,J10,CR5,2019,high,32,no
C4212,criminal,3,20,3,3,0,J2,CR9,2023,medium,49,no
C4213,criminal,2,11,4,3,0,J11,CR7,2022,high,41,no
C4214,criminal,1,1,0,2,1,J14,CR7,2019,medium,30,no
C4215,civil,2,24,0,2,0,J9,CR8,2023,low,30,no
C4216,criminal,3,21,0,3,0,J2,CR5,2022,low,34,no
C4217,civil,10,81,2,1,7,J19,CR3,2018,low,172,yes
C4218,commercial,4,31,3,2,2,J4,CR10,2018,low,74,no
C4219,civil,10,83,4,1,7,J20,CR9,2022,low,183,yes
C4220,commercial,10,83,3,4,1,J1,CR7,2018,low,142,yes
C4221,commercial,9,63,4,3,4,J11,CR6,2019,medium,147,no
C4222,commercial,3,26,1,3,0,J3,CR1,2022,low,42,no
C4223,criminal,3,29,0,1,0,J18,CR4,2018,low,38,no
C4224,commercial,7,60,2,2,6,J13,CR4,2022,high,132,yes
C4225,civil,6,46,0,1,2,J12,CR6,2020,low,83,no
C4226,commercial,7,60,3,2,2,J8,CR1,2022,high,113,yes
C4227,civil,7,60,3,1,6,J17,CR2,2023,high,137,yes
C4228,criminal,4,43,1,1,2,J2,CR3,2018,medium,70,no
C4229,civil,5,37,1,2,1,J8,CR4,2022,high,69,yes
C4230,commercial,6,48,1,2,7,J4,CR7,2018,medium,119,no
C4231,civil,8,67,4,1,3,J9,CR2,2019,high,135,yes
C4232,commercial,9,66,3,2,0,J14,CR1,2020,low,120,yes
C4233,commercial,6,55,3,3,3,J20,CR3,2021,medium,108,yes
C4234,commercial,10,78,6,4,2,J13,CR4,2019,medium,161,no
C4235,criminal,3,23,2,2,3,J11,CR7,2018,high,63,no
C4236,civil,8,57,2,1,2,J10,CR5,2020,low,114,yes
C4237,civil,10,87,3,1,0,J9,CR10,2022,medium,138,yes
C4238,criminal,4,32,0,3,4,J14,CR2,2020,low,72,yes
C4239,criminal,1,6,1,1,0,J18,CR5,2021,medium,30,no
C4240,commercial,4,35,2,3,1,J18,CR9,2022,high,65,yes
C4241,civil,6,50,1,2,0,J16,CR7,2018,medium,78,no
C4242,commercial,8,62,5,3,5,J4,CR8,2021,low,150,yes
C4243,civil,6,40,2,1,2,J13,CR4,2018,high,90,no
C4244,criminal,1,9,1,3,0,J19,CR2,2020,medium,30,no
C4245,criminal,10,79,7,3,5,J5,CR2,2018,medium,184,yes
C4246,civil,9,70,4,1,3,J7,CR8,2022,medium,145,yes
C4247,civil,8,64,5,1,5,J5,CR7,2022,low,151,yes
C4248,criminal,3,12,0,1,1,J17,CR10,2019,low,36,no
C4249,civil,3,27,0,1,2,J16,CR5,2022,medium,49,no
C4250,commercial,3,10,1,2,0,J11,CR3,2020,low,34,yes
C4251,commercial,8,61,3,4,5,J19,CR10,2023,low,139,yes
C4252,civil,5,36,2,1,4,J9,CR4,2021,high,92,no
C4253,criminal,6,48,4,3,3,J18,CR8,2021,low,110,yes
C4254,commercial,3,24,2,2,5,J8,CR6,2022,medium,76,no
C4255,criminal,6,51,3,2,3,J17,CR9,2023,low,106,no
C4256,commercial,10,83,4,3,6,J3,CR2,2018,medium,177,yes
C4257,civil,4,39,2,1,0,J13,CR3,2022,medium,61,no
C4258,civil,2,11,2,1,0,J17,CR2,2019,low,31,no
C4259,criminal,8,56,2,3,4,J4,CR1,2020,low,126,no
C4260,criminal,6,41,4,2,4,J6,CR9,2021,high,112,yes
C4261,commercial,10,89,6,2,5,J18,CR7,2021,low,184,yes
C4262,criminal,6,49,4,1,1,J4,CR7,2023,medium,98,no
C4263,commercial,8,72,5,3,6,J9,CR9,2023,low,161,yes
C4264,criminal,4,26,3,2,3,J19,CR3,2022,high,78,yes
C4265,commercial,4,26,2,4,1,J7,CR10,2018,low,61,no
C4266,criminal,5,47,4,1,1,J17,CR10,2019,low,89,yes
C4267,criminal,1,3,0,2,3,J7,CR6,2019,medium,30,no
C4268,commercial,7,51,3,2,2,J5,CR3,2023,medium,108,no
C4269,criminal,5,37,5,3,5,J1,CR6,2019,medium,113,yes
C4270,civil,10,80,5,1,7,J16,CR2,2022,medium,187,no
C4271,civil,7,50,5,1,3,J10,CR4,2022,high,124,yes
C4272,civil,9,76,3,2,1,J18,CR8,2019,medium,131,yes
C4273,civil,6,42,3,2,5,J20,CR8,2021,low,114,no
C4274,civil,5,51,2,2,0,J12,CR9,2021,medium,75,no
C4275,criminal,5,38,1,2,0,J1,CR4,2022,medium,64,no
C4276,criminal,7,56,4,1,1,J19,CR5,2022,medium,110,yes
C4277,criminal,8,69,2,2,0,J9,CR9,2021,high,108,no
C4278,commercial,10,81,7,2,5,J7,CR2,2018,high,185,yes
C4279,civil,2,8,2,2,3,J7,CR5,2019,high,48,yes
C4280,commercial,8,59,1,2,4,J4,CR3,2020,medium,122,no
C4281,commercial,5,32,0,2,5,J13,CR6,2019,medium,86,no
C4282,commercial,8,57,5,4,3,J20,CR5,2023,low,135,no
C4283,commercial,3,23,0,2,2,J20,CR8,2018,low,47,yes
C4284,civil,10,79,5,1,6,J8,CR4,2020,low,180,yes
C4285,commercial,9,66,1,2,4,J5,CR3,2023,low,134,yes
C4286,civil,10,76,3,1,3,J11,CR2,2022,low,151,no
C4287,civil,4,30,4,2,2,J5,CR9,2022,high,79,no
C4288,criminal,6,50,3,3,4,J16,CR6,2023,low,112,yes
C4289,civil,8,68,0,1,3,J8,CR9,2023,medium,116,yes
C4290,criminal,4,24,0,1,1,J16,CR6,2019,medium,50,no
C4291,commercial,2,8,3,2,0,J11,CR9,2020,medium,35,yes
C4292,commercial,2,5,3,3,2,J7,CR3,2018,medium,45,no
C4293,criminal,5,39,4,3,0,J5,CR7,2021,low,79,no
C4294,criminal,6,57,3,3,2,J9,CR2,2021,low,103,no
C4295,criminal,1,6,2,2,0,J12,CR3,2020,medium,30,yes
C4296,criminal,7,60,4,2,5,J15,CR6,2023,medium,136,no
C4297,civil,7,47,4,2,4,J20,CR9,2022,medium,123,no
C4298,civil,10,73,5,1,1,J13,CR6,2023,medium,147,yes
C4299,commercial,5,35,1,3,1,J1,CR4,2022,high,68,no
C4300,commercial,7,61,4,2,3,J7,CR1,2020,high,124,no
C4301,criminal,2,17,3,1,0,J4,CR6,2023,medium,39,no
C4302,commercial,6,48,2,2,6,J1,CR10,2022,medium,118,yes
C4303,commercial,4,31,1,2,3,J9,CR8,2022,high,70,no
C4304,commercial,4,28,1,3,5,J9,CR5,2021,high,81,no
C4305,commercial,1,4,0,3,1,J1,CR8,2018,medium,30,no
C4306,commercial,6,46,2,4,3,J15,CR8,2022,medium,99,yes
C4307,commercial,7,63,3,2,9,J18,CR2,2020,low,156,yes
C4308,civil,5,38,1,1,0,J20,CR3,2022,medium,64,no
C4309,civil,1,1,4,2,0,J5,CR2,2022,medium,30,no
C4310,civil,9,77,5,2,2,J2,CR8,2018,low,147,no
C4311,civil,6,48,0,1,2,J11,CR2,2022,low,84,no
C4312,criminal,1,13,1,2,0,J7,CR10,2023,low,30,no
C4313,criminal,9,72,1,2,6,J11,CR3,2023,low,149,no
C4314,commercial,2,13,1,3,0,J12,CR9,2020,medium,30,yes
C4315,commercial,6,51,2,3,1,J13,CR7,2020,medium,89,no
C4316,commercial,7,48,5,4,3,J2,CR2,2022,medium,123,yes
C4317,commercial,2,10,0,2,1,J5,CR5,2022,medium,30,yes
C4318,criminal,9,71,5,3,2,J2,CR5,2022,medium,144,yes
C4319,commercial,2,15,1,2,0,J17,CR7,2019,high,30,no
C4320,commercial,3,19,1,4,0,J1,CR5,2021,medium,38,no
C4321,criminal,6,49,4,1,2,J4,CR6,2021,low,104,no
C4322,commercial,2,10,0,3,4,J3,CR10,2023,low,45,no
C4323,civil,5,35,4,2,1,J4,CR2,2022,high,83,yes
C4324,civil,10,74,3,2,1,J6,CR6,2018,medium,138,no
C4325,civil,10,80,6,2,0,J6,CR1,2022,medium,150,yes
C4326,criminal,7,60,3,3,1,J15,CR2,2021,low,107,no
C4327,civil,8,68,1,2,5,J10,CR4,2018,low,133,no
C4328,commercial,9,74,3,3,6,J5,CR5,2022,high,160,yes
C4329,commercial,8,61,2,4,6,J10,CR3,2019,high,140,yes
C4330,commercial,6,44,4,4,0,J11,CR7,2019,medium,90,yes
C4331,civil,9,74,6,2,5,J9,CR4,2021,high,169,yes
C4332,criminal,5,32,1,3,4,J9,CR8,2023,low,85,yes
C4333,criminal,10,82,5,2,4,J12,CR10,2020,low,170,yes
C4334,commercial,1,7,0,2,0,J17,CR8,2022,high,30,no
C4335,commercial,5,43,1,4,3,J6,CR1,2019,medium,84,no
C4336,commercial,3,21,1,2,0,J13,CR3,2022,high,39,no
C4337,civil,9,73,1,1,4,J14,CR6,2018,low,137,no
C4338,commercial,2,14,1,2,2,J10,CR4,2023,low,40,no
C4339,commercial,3,18,0,3,0,J18,CR5,2019,medium,33,yes
C4340,civil,9,75,7,2,3,J9,CR4,2023,low,162,yes
C4341,civil,5,37,3,1,5,J4,CR9,2022,high,103,no
C4342,civil,5,43,1,1,2,J16,CR3,2020,high,78,no
C4343,criminal,6,54,1,2,4,J12,CR10,2019,low,104,yes
C4344,commercial,10,79,6,3,10,J2,CR6,2019,medium,209,yes
C4345,commercial,2,21,2,3,1,J12,CR1,2020,low,42,yes
C4346,criminal,10,75,4,1,6,J11,CR6,2018,medium,173,yes
C4347,civil,8,65,2,2,6,J6,CR6,2022,low,142,yes
C4348,criminal,3,19,1,2,2,J18,CR3,2021,medium,50,no
C4349,criminal,9,73,3,1,4,J20,CR8,2023,low,147,yes
C4350,commercial,4,32,0,4,0,J14,CR7,2020,high,48,no
C4351,civil,1,1,0,2,1,J9,CR6,2023,medium,30,no
C4352,criminal,3,32,1,1,2,J13,CR5,2022,medium,57,yes
C4353,civil,8,62,7,1,5,J17,CR2,2019,medium,160,yes
C4354,criminal,8,59,2,2,2,J19,CR7,2021,high,115,no
C4355,civil,5,38,1,1,1,J17,CR3,2021,high,70,no
C4356,commercial,7,60,2,2,5,J17,CR4,2019,medium,126,no
C4357,commercial,7,54,4,4,3,J5,CR3,2019,medium,121,no
C4358,civil,9,71,4,1,7,J3,CR5,2022,low,169,no
C4359,civil,9,74,5,2,5,J12,CR8,2020,medium,164,yes
C4360,criminal,5,43,2,1,4,J1,CR3,2020,high,95,yes
C4361,civil,6,44,3,2,4,J10,CR5,2020,low,109,yes
C4362,civil,9,68,5,1,3,J7,CR7,2020,high,149,yes
C4363,civil,5,34,2,2,5,J5,CR9,2021,medium,97,no
C4364,criminal,5,45,3,3,0,J1,CR8,2019,medium,77,yes
C4365,civil,7,45,3,1,3,J16,CR9,2018,high,111,no
C4366,commercial,10,86,3,2,4,J7,CR8,2020,low,162,yes
C4367,criminal,3,23,3,2,2,J8,CR2,2020,low,62,no
C4368,criminal,8,60,4,2,3,J5,CR7,2023,low,132,no
C4369,criminal,5,37,0,2,0,J14,CR10,2021,low,58,no
C4370,civil,5,36,2,1,2,J12,CR8,2019,medium,80,no
C4371,commercial,1,4,1,3,0,J1,CR4,2021,medium,30,no
C4372,civil,9,75,6,1,6,J8,CR6,2018,low,175,yes
C4373,commercial,5,38,3,4,0,J1,CR10,2022,low,74,no
C4374,criminal,5,41,1,2,0,J3,CR4,2019,low,65,yes
C4375,civil,3,23,2,2,0,J2,CR4,2022,medium,45,no
C4376,civil,3,20,1,2,2,J11,CR7,2018,low,51,no
C4377,criminal,1,1,0,1,0,J5,CR5,2018,medium,30,no
C4378,commercial,8,65,2,3,5,J16,CR1,2020,medium,136,yes
C4379,criminal,4,31,3,2,2,J6,CR3,2021,medium,74,no
C4380,commercial,10,77,4,4,6,J4,CR8,2021,medium,174,no
C4381,criminal,2,10,1,3,2,J4,CR7,2018,medium,38,no
C4382,civil,6,53,4,2,9,J6,CR6,2019,medium,148,yes
C4383,commercial,5,36,3,4,1,J13,CR8,2021,high,79,yes
C4384,commercial,8,54,1,3,5,J13,CR7,2020,medium,126,no
C4385,criminal,10,82,1,2,5,J14,CR5,2020,medium,156,no
C4386,civil,8,64,4,1,1,J20,CR8,2021,low,122,yes
C4387,criminal,6,50,0,3,5,J11,CR9,2022,medium,103,no
C4388,civil,9,61,4,1,5,J6,CR7,2018,low,152,yes
C4389,criminal,3,30,1,2,1,J3,CR3,2020,high,50,yes
C4390,commercial,2,4,0,3,0,J19,CR5,2020,low,30,no
C4391,commercial,3,24,2,3,1,J15,CR7,2021,high,52,yes
C4392,criminal,10,76,7,3,7,J2,CR2,2023,low,195,no
C4393,criminal,3,21,2,2,2,J12,CR1,2019,low,56,no
C4394,commercial,9,78,4,3,5,J12,CR5,2022,medium,161,yes
C4395,commercial,10,80,4,4,7,J10,CR1,2022,medium,182,yes
C4396,civil,1,1,2,1,0,J10,CR6,2019,high,30,no
C4397,criminal,3,20,0,2,2,J11,CR5,2022,medium,46,no
C4398,commercial,8,62,5,4,2,J4,CR6,2018,medium,132,no
C4399,commercial,1,9,0,3,0,J13,CR4,2022,high,30,no
C4400,commercial,8,59,3,2,0,J4,CR3,2022,low,108,no
C4401,commercial,8,66,3,3,0,J16,CR7,2018,low,112,no
C4402,criminal,8,71,2,2,2,J15,CR10,2020,low,121,yes
C4403,commercial,8,67,3,4,4,J17,CR10,2023,medium,136,yes
C4404,civil,4,20,2,2,7,J11,CR6,2023,low,94,yes
C4405,commercial,3,30,1,4,2,J4,CR7,2020,high,56,no
C4406,commercial,1,14,1,2,1,J3,CR6,2021,low,30,no
C4407,commercial,1,7,1,2,0,J10,CR7,2023,medium,30,no
C4408,civil,4,36,3,2,3,J9,CR2,2019,medium,83,no
C4409,criminal,2,19,0,2,0,J4,CR4,2018,high,30,no
C4410,criminal,5,40,2,1,0,J20,CR9,2019,medium,70,no
C4411,civil,3,26,2,1,5,J2,CR6,2018,medium,77,no
C4412,civil,4,44,0,2,2,J14,CR5,2020,low,66,no
C4413,civil,4,31,2,1,6,J9,CR9,2018,medium,93,no
C4414,commercial,2,17,2,2,0,J13,CR3,2020,medium,34,no
C4415,criminal,2,18,0,2,0,J1,CR7,2023,low,30,no
C4416,criminal,8,69,5,2,0,J5,CR5,2018,low,123,yes
C4417,commercial,10,80,6,4,4,J11,CR2,2023,medium,174,yes
C4418,civil,2,11,0,1,0,J11,CR4,2020,high,30,yes
C4419,criminal,10,75,6,2,5,J20,CR8,2023,low,177,yes
C4420,commercial,1,9,3,3,1,J20,CR6,2023,high,33,no
C4421,criminal,1,1,4,2,1,J18,CR1,2023,low,34,no
C4422,criminal,4,44,2,3,1,J12,CR8,2019,low,70,yes
C4423,commercial,10,70,5,2,4,J16,CR4,2021,low,164,yes
C4424,civil,5,47,3,1,1,J13,CR5,2020,low,84,no
C4425,commercial,7,53,2,4,5,J19,CR2,2022,low,122,no
C4426,commercial,1,9,0,3,0,J12,CR2,2020,low,30,no
C4427,commercial,3,23,4,2,0,J12,CR5,2022,low,55,no
C4428,criminal,1,8,1,2,0,J15,CR8,2023,high,30,yes
C4429,commercial,9,71,3,2,3,J19,CR3,2022,low,140,no
C4430,commercial,8,62,4,2,3,J14,CR7,2022,low,133,no
C4431,civil,6,42,3,1,3,J10,CR9,2020,medium,102,no
C4432,civil,9,68,2,1,3,J13,CR9,2020,medium,134,yes
C4433,commercial,9,73,4,2,5,J4,CR2,2020,medium,158,yes
C4434,civil,6,55,2,1,1,J4,CR10,2021,medium,91,yes
C4435,civil,5,43,1,2,3,J13,CR9,2023,high,84,no
C4436,civil,5,34,1,1,2,J14,CR10,2022,low,74,yes
C4437,criminal,4,40,2,1,0,J4,CR6,2018,medium,62,no
C4438,commercial,3,38,2,2,0,J13,CR4,2023,low,53,no
C4439,criminal,2,19,1,2,0,J15,CR5,2023,medium,30,no
C4440,criminal,7,50,3,3,2,J6,CR3,2023,low,108,yes
C4441,civil,3,22,2,1,0,J18,CR6,2021,low,45,no
C4442,commercial,9,74,3,4,3,J6,CR2,2021,medium,142,yes
C4443,commercial,9,75,5,2,5,J14,CR7,2018,medium,164,yes
C4444,commercial,4,32,2,4,0,J1,CR10,2023,low,58,yes
C4445,commercial,3,18,1,3,2,J20,CR9,2023,high,50,no
C4446,commercial,7,54,4,4,3,J19,CR7,2023,low,121,no
C4447,criminal,8,73,8,3,2,J20,CR4,2019,low,152,yes
C4448,commercial,6,44,1,4,2,J16,CR2,2023,high,87,no
C4449,civil,3,25,0,1,0,J20,CR7,2022,medium,36,no
C4450,civil,6,43,4,1,3,J6,CR8,2022,low,107,yes
C4451,civil,2,11,1,1,1,J6,CR8,2018,medium,32,no
C4452,civil,3,17,1,2,0,J11,CR3,2020,low,37,no
C4453,civil,2,15,1,1,0,J7,CR10,2022,medium,30,no
C4454,civil,1,13,0,2,1,J20,CR8,2022,low,30,no
C4455,civil,6,56,3,2,0,J15,CR9,2023,medium,91,no
C4456,commercial,9,76,5,4,6,J11,CR3,2018,low,171,yes
C4457,commercial,8,58,4,4,2,J3,CR1,2022,medium,125,no
C4458,commercial,4,29,0,4,0,J14,CR9,2019,medium,46,no
C4459,criminal,6,47,0,3,4,J3,CR7,2020,high,95,no
C4460,commercial,9,80,3,4,5,J18,CR2,2022,high,157,no
C4461,commercial,5,35,0,3,3,J18,CR1,2018,low,75,no
C4462,commercial,10,80,2,2,5,J2,CR5,2018,low,160,no
C4463,commercial,7,52,4,2,4,J2,CR6,2020,medium,126,yes
C4464,commercial,7,54,1,4,1,J15,CR7,2021,medium,94,no
C4465,civil,4,25,2,2,5,J5,CR5,2023,low,84,no
C4466,commercial,10,87,7,4,2,J4,CR3,2022,low,170,yes
C4467,commercial,9,68,4,4,8,J11,CR3,2018,high,174,no
C4468,criminal,9,66,3,3,5,J7,CR5,2022,high,150,yes
C4469,commercial,7,54,1,4,3,J3,CR8,2023,medium,106,no
C4470,criminal,1,1,0,1,0,J8,CR5,2023,low,30,no
C4471,commercial,3,23,0,2,1,J15,CR6,2018,high,41,no
C4472,commercial,2,24,0,3,0,J9,CR10,2020,low,30,no
C4473,civil,7,54,5,2,2,J5,CR3,2019,low,120,no
C4474,civil,8,55,3,1,5,J8,CR6,2018,low,136,yes
C4475,commercial,6,44,3,4,6,J10,CR5,2018,low,121,no
C4476,civil,1,1,0,2,5,J19,CR5,2022,medium,38,no
C4477,criminal,9,72,3,2,8,J10,CR3,2022,medium,171,yes
C4478,commercial,6,47,4,2,4,J5,CR3,2021,low,115,no
C4479,criminal,2,2,5,1,3,J9,CR4,2019,high,60,yes
C4480,civil,9,69,5,2,2,J19,CR5,2022,low,143,yes
C4481,civil,8,60,5,2,6,J9,CR6,2018,low,155,no
C4482,commercial,4,24,3,4,1,J17,CR7,2021,medium,65,no
C4483,civil,3,18,1,2,1,J12,CR3,2018,high,44,no
C4484,commercial,5,47,4,3,4,J11,CR9,2020,low,107,yes
C4485,criminal,5,40,1,3,2,J6,CR9,2023,low,77,no
C4486,criminal,7,50,5,1,2,J13,CR1,2018,low,118,no
C4487,civil,2,12,2,1,3,J11,CR4,2021,medium,50,no
C4488,civil,5,35,4,2,2,J5,CR5,2019,low,89,no
C4489,commercial,10,74,3,3,3,J4,CR4,2019,low,150,yes
C4490,criminal,3,12,2,1,3,J19,CR1,2021,medium,58,no
C4491,commercial,6,55,3,2,0,J8,CR4,2021,low,90,no
C4492,civil,1,4,0,2,2,J13,CR2,2018,medium,30,no
C4493,commercial,7,52,3,4,5,J3,CR5,2019,medium,127,yes
C4494,commercial,6,50,2,2,1,J18,CR2,2020,medium,89,no
C4495,civil,10,79,4,2,3,J15,CR10,2023,low,157,yes
C4496,civil,9,73,4,2,4,J9,CR3,2019,low,152,no
C4497,commercial,5,34,2,4,0,J8,CR4,2022,low,67,no
C4498,criminal,1,8,1,3,0,J6,CR1,2023,medium,30,no
C4499,criminal,3,28,3,1,0,J18,CR5,2023,medium,53,yes
C4500,civil,10,79,3,2,3,J3,CR3,2023,medium,152,yes
C4501,civil,3,28,0,2,0,J7,CR4,2023,medium,38,no
C4502,commercial,3,21,2,4,4,J16,CR8,2022,low,68,yes
C4503,civil,5,47,2,1,2,J11,CR2,2022,high,85,yes
C4504,civil,10,81,2,1,3,J15,CR2,2020,medium,148,yes
C4505,civil,2,17,1,1,3,J18,CR10,2018,high,47,no
C4506,criminal,2,13,0,3,0,J10,CR10,2021,low,30,yes
C4507,criminal,6,51,1,1,4,J4,CR8,2018,low,102,no
C4508,civil,2,16,0,2,0,J19,CR10,2020,medium,30,no
C4509,civil,9,74,3,2,0,J9,CR7,2020,high,124,no
C4510,criminal,4,26,0,3,0,J6,CR6,2018,low,45,no
C4511,commercial,9,82,5,3,2,J10,CR5,2022,medium,150,yes
C4512,commercial,1,14,1,4,0,J8,CR6,2019,high,30,no
C4513,commercial,6,56,1,4,3,J17,CR5,2021,high,99,no
C4514,civil,5,42,2,1,0,J6,CR8,2021,medium,71,yes
C4515,commercial,3,22,0,4,0,J16,CR8,2023,medium,35,no
C4516,civil,6,48,0,2,0,J14,CR5,2021,high,72,yes
C4517,criminal,5,38,1,3,0,J11,CR9,2021,low,64,no
C4518,civil,9,80,4,2,3,J4,CR4,2023,medium,150,yes
C4519,commercial,2,9,0,4,0,J10,CR6,2020,high,30,no
C4520,criminal,10,72,4,3,9,J4,CR5,2020,high,190,no
C4521,civil,1,8,0,1,1,J19,CR3,2018,low,30,no
C4522,civil,2,16,1,1,3,J13,CR3,2023,low,47,no
C4523,commercial,7,54,3,4,4,J6,CR6,2018,medium,122,no
C4524,criminal,9,71,2,2,0,J20,CR7,2018,medium,117,no
C4525,criminal,3,19,3,2,0,J8,CR5,2019,medium,48,no
C4526,criminal,8,64,3,1,8,J12,CR3,2022,low,159,yes
C4527,commercial,7,54,2,3,3,J12,CR6,2019,low,111,yes
C4528,criminal,1,16,0,1,0,J19,CR7,2019,high,30,no
C4529,civil,2,13,0,2,1,J13,CR1,2023,medium,30,no
C4530,criminal,2,10,0,2,2,J5,CR8,2022,medium,33,no
C4531,civil,3,15,3,1,3,J7,CR4,2019,low,64,no
C4532,criminal,5,46,3,1,3,J10,CR6,2023,low,96,yes
C4533,criminal,6,51,2,1,5,J13,CR6,2020,low,113,no
